id,receipt_number,store_name,store_id,ticket_amount,print_time,processing_date,created_at,updated_at,source_file_path,original_filename
315,202507292352,3号仓库,306617,452.00,2025-07-29T07:43:11,2025-07-29,2025-07-29T22:21:32.569199,2025-07-29T22:21:32.569199,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507292352.json,202507292352.json
316,202507292387,3号仓库,306617,780.00,2025-07-29T04:55:39,2025-07-29,2025-07-29T22:21:32.571235,2025-07-29T22:21:32.571235,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507292387.json,202507292387.json
317,202507292587,3号仓库,306617,354.00,2025-07-29T05:16:04,2025-07-29,2025-07-29T22:21:32.574439,2025-07-29T22:21:32.574439,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507292587.json,202507292587.json
318,202507292660,3号仓库,306617,273.00,2025-07-29T07:51:42,2025-07-29,2025-07-29T22:21:32.577038,2025-07-29T22:21:32.577038,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507292660.json,202507292660.json
319,202507292841,3号仓库,306617,483.00,2025-07-29T07:51:37,2025-07-29,2025-07-29T22:21:32.579658,2025-07-29T22:21:32.579658,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507292841.json,202507292841.json
320,202507292892,3号仓库,306617,299.00,2025-07-29T07:40:11,2025-07-29,2025-07-29T22:21:32.582153,2025-07-29T22:21:32.582153,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507292892.json,202507292892.json
321,202507292907,3号仓库,306617,495.00,2025-07-29T05:32:54,2025-07-29,2025-07-29T22:21:32.584240,2025-07-29T22:21:32.584240,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507292907.json,202507292907.json
322,202507293311,3号仓库,306617,542.70,2025-07-29T07:40:05,2025-07-29,2025-07-29T22:21:32.586199,2025-07-29T22:21:32.586199,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507293311.json,202507293311.json
323,202507293362,3号仓库,306617,615.80,2025-07-29T08:41:35,2025-07-29,2025-07-29T22:21:32.588148,2025-07-29T22:21:32.588148,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507293362.json,202507293362.json
324,202507293442,3号仓库,306617,308.00,2025-07-29T03:58:06,2025-07-29,2025-07-29T22:21:32.591184,2025-07-29T22:21:32.591184,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507293442.json,202507293442.json
325,202507293456,3号仓库,306617,486.90,2025-07-29T07:28:22,2025-07-29,2025-07-29T22:21:32.593356,2025-07-29T22:21:32.593356,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507293456.json,202507293456.json
326,202507293500,3号仓库,306617,398.00,2025-07-29T03:58:41,2025-07-29,2025-07-29T22:21:32.595799,2025-07-29T22:21:32.595799,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507293500.json,202507293500.json
327,202507293633,3号仓库,306617,346.00,2025-07-29T03:58:14,2025-07-29,2025-07-29T22:21:32.597837,2025-07-29T22:21:32.597837,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507293633.json,202507293633.json
328,202507293705,3号仓库,306617,473.00,2025-07-29T08:18:43,2025-07-29,2025-07-29T22:21:32.599778,2025-07-29T22:21:32.599778,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507293705.json,202507293705.json
329,202507293784,3号仓库,306617,506.00,2025-07-29T07:43:07,2025-07-29,2025-07-29T22:21:32.601602,2025-07-29T22:21:32.601602,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507293784.json,202507293784.json
330,202507293805,3号仓库,306617,748.00,2025-07-29T05:15:23,2025-07-29,2025-07-29T22:21:32.603374,2025-07-29T22:21:32.603374,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507293805.json,202507293805.json
331,202507294129,3号仓库,306617,1820.00,2025-07-29T05:33:20,2025-07-29,2025-07-29T22:21:32.606390,2025-07-29T22:21:32.606390,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507294129.json,202507294129.json
332,202507294277,3号仓库,306617,2316.00,2025-07-29T05:33:02,2025-07-29,2025-07-29T22:21:32.609441,2025-07-29T22:21:32.609441,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507294277.json,202507294277.json
333,202507294494,3号仓库,306617,516.00,2025-07-29T05:19:38,2025-07-29,2025-07-29T22:21:32.611814,2025-07-29T22:21:32.611814,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507294494.json,202507294494.json
334,202507294518,3号仓库,306617,456.00,2025-07-29T07:37:02,2025-07-29,2025-07-29T22:21:32.614197,2025-07-29T22:21:32.614197,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507294518.json,202507294518.json
335,202507294609,3号仓库,306617,755.00,2025-07-29T05:07:27,2025-07-29,2025-07-29T22:21:32.616311,2025-07-29T22:21:32.616311,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507294609.json,202507294609.json
336,202507294639,3号仓库,306617,356.90,2025-07-29T06:37:49,2025-07-29,2025-07-29T22:21:32.618375,2025-07-29T22:21:32.618375,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507294639.json,202507294639.json
337,202507294808,3号仓库,306617,673.00,2025-07-29T07:28:14,2025-07-29,2025-07-29T22:21:32.620573,2025-07-29T22:21:32.620573,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507294808.json,202507294808.json
338,202507294958,3号仓库,306617,420.60,2025-07-29T05:53:16,2025-07-29,2025-07-29T22:21:32.624187,2025-07-29T22:21:32.624187,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507294958.json,202507294958.json
339,202507295025,3号仓库,306617,309.90,2025-07-29T04:33:26,2025-07-29,2025-07-29T22:21:32.626829,2025-07-29T22:21:32.626829,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507295025.json,202507295025.json
340,202507295186,3号仓库,306617,267.00,2025-07-29T05:07:10,2025-07-29,2025-07-29T22:21:32.629289,2025-07-29T22:21:32.629289,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507295186.json,202507295186.json
341,202507295400,3号仓库,306617,298.00,2025-07-29T07:21:26,2025-07-29,2025-07-29T22:21:32.631651,2025-07-29T22:21:32.631651,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507295400.json,202507295400.json
342,202507295554,3号仓库,306617,212.00,2025-07-29T08:18:50,2025-07-29,2025-07-29T22:21:32.633777,2025-07-29T22:21:32.633777,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507295554.json,202507295554.json
343,202507295804,3号仓库,306617,533.00,2025-07-29T07:51:35,2025-07-29,2025-07-29T22:21:32.636351,2025-07-29T22:21:32.636351,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507295804.json,202507295804.json
344,202507295883,3号仓库,306617,333.80,2025-07-29T09:05:57,2025-07-29,2025-07-29T22:21:32.638871,2025-07-29T22:21:32.638871,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507295883.json,202507295883.json
345,202507295935,3号仓库,306617,437.00,2025-07-29T07:21:20,2025-07-29,2025-07-29T22:21:32.642192,2025-07-29T22:21:32.642192,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507295935.json,202507295935.json
346,202507296193,3号仓库,306617,,2025-07-29T05:52:56,2025-07-29,2025-07-29T22:21:32.645754,2025-07-29T22:21:32.645754,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296193.json,202507296193.json
347,202507296211,3号仓库,306617,232.00,2025-07-29T07:21:24,2025-07-29,2025-07-29T22:21:32.648319,2025-07-29T22:21:32.648319,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296211.json,202507296211.json
348,202507296215,3号仓库,306617,298.00,2025-07-29T05:05:58,2025-07-29,2025-07-29T22:21:32.650699,2025-07-29T22:21:32.650699,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296215.json,202507296215.json
349,202507296301,3号仓库,306617,427.70,2025-07-29T04:55:57,2025-07-29,2025-07-29T22:21:32.652910,2025-07-29T22:21:32.652910,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296301.json,202507296301.json
350,202507296329,3号仓库,306617,298.00,2025-07-29T09:06:17,2025-07-29,2025-07-29T22:21:32.655104,2025-07-29T22:21:32.655104,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296329.json,202507296329.json
351,202507296463,3号仓库,306617,327.00,2025-07-29T07:28:24,2025-07-29,2025-07-29T22:21:32.658115,2025-07-29T22:21:32.658115,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296463.json,202507296463.json
352,202507296474,3号仓库,306617,551.00,2025-07-29T07:28:29,2025-07-29,2025-07-29T22:21:32.660564,2025-07-29T22:21:32.660564,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296474.json,202507296474.json
353,202507296589,3号仓库,306617,299.00,2025-07-29T07:36:23,2025-07-29,2025-07-29T22:21:32.662589,2025-07-29T22:21:32.662589,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296589.json,202507296589.json
354,202507296634,3号仓库,306617,831.00,2025-07-29T04:04:12,2025-07-29,2025-07-29T22:21:32.664734,2025-07-29T22:21:32.664734,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296634.json,202507296634.json
355,202507296654,3号仓库,306617,723.00,2025-07-29T04:55:34,2025-07-29,2025-07-29T22:21:32.666938,2025-07-29T22:21:32.666938,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296654.json,202507296654.json
356,202507296724,3号仓库,306617,596.00,2025-07-29T04:55:51,2025-07-29,2025-07-29T22:21:32.669177,2025-07-29T22:21:32.669177,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296724.json,202507296724.json
357,202507296865,3号仓库,306617,373.00,2025-07-29T08:33:23,2025-07-29,2025-07-29T22:21:32.671551,2025-07-29T22:21:32.671551,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507296865.json,202507296865.json
358,202507297019,3号仓库,306617,569.90,2025-07-29T08:18:47,2025-07-29,2025-07-29T22:21:32.674529,2025-07-29T22:21:32.674529,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507297019.json,202507297019.json
359,202507297165,3号仓库,306617,852.00,2025-07-29T08:33:25,2025-07-29,2025-07-29T22:21:32.677093,2025-07-29T22:21:32.677093,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507297165.json,202507297165.json
360,202507297382,3号仓库,306617,398.00,2025-07-29T05:06:24,2025-07-29,2025-07-29T22:21:32.680278,2025-07-29T22:21:32.680278,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507297382.json,202507297382.json
361,202507297656,3号仓库,306617,215.00,2025-07-29T04:25:58,2025-07-29,2025-07-29T22:21:32.682696,2025-07-29T22:21:32.682696,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507297656.json,202507297656.json
362,202507297887,3号仓库,306617,303.00,2025-07-29T09:06:01,2025-07-29,2025-07-29T22:21:32.684933,2025-07-29T22:21:32.684933,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507297887.json,202507297887.json
363,202507297938,3号仓库,306617,983.00,2025-07-29T06:40:01,2025-07-29,2025-07-29T22:21:32.687351,2025-07-29T22:21:32.687351,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507297938.json,202507297938.json
364,202507297956,3号仓库,306617,457.00,2025-07-29T09:06:23,2025-07-29,2025-07-29T22:21:32.690396,2025-07-29T22:21:32.690396,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507297956.json,202507297956.json
365,202507298002,3号仓库,306617,556.00,2025-07-29T04:29:01,2025-07-29,2025-07-29T22:21:32.693055,2025-07-29T22:21:32.693055,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507298002.json,202507298002.json
366,202507298151,3号仓库,306617,398.00,2025-07-29T07:40:09,2025-07-29,2025-07-29T22:21:32.695760,2025-07-29T22:21:32.695760,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507298151.json,202507298151.json
367,202507298172,3号仓库,306617,451.00,2025-07-29T04:30:32,2025-07-29,2025-07-29T22:21:32.698025,2025-07-29T22:21:32.698025,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507298172.json,202507298172.json
368,202507298320,3号仓库,306617,398.00,2025-07-29T05:06:06,2025-07-29,2025-07-29T22:21:32.700391,2025-07-29T22:21:32.700391,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507298320.json,202507298320.json
369,202507298437,3号仓库,306617,339.00,2025-07-29T04:16:12,2025-07-29,2025-07-29T22:21:32.702473,2025-07-29T22:21:32.702473,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507298437.json,202507298437.json
370,202507298653,3号仓库,306617,399.00,2025-07-29T07:28:53,2025-07-29,2025-07-29T22:21:32.704531,2025-07-29T22:21:32.704531,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507298653.json,202507298653.json
371,202507298662,3号仓库,306617,359.00,2025-07-29T07:36:36,2025-07-29,2025-07-29T22:21:32.707371,2025-07-29T22:21:32.707371,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507298662.json,202507298662.json
372,202507298726,3号仓库,306617,288.00,2025-07-29T07:43:13,2025-07-29,2025-07-29T22:21:32.709981,2025-07-29T22:21:32.709981,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507298726.json,202507298726.json
373,202507299120,3号仓库,306617,1040.00,2025-07-29T06:49:04,2025-07-29,2025-07-29T22:21:32.712013,2025-07-29T22:21:32.712013,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507299120.json,202507299120.json
374,202507299167,3号仓库,306617,715.00,2025-07-29T09:07:58,2025-07-29,2025-07-29T22:21:32.714111,2025-07-29T22:21:32.714111,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507299167.json,202507299167.json
375,202507299188,3号仓库,306617,302.00,2025-07-29T05:06:27,2025-07-29,2025-07-29T22:21:32.716537,2025-07-29T22:21:32.716537,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507299188.json,202507299188.json
376,202507299234,3号仓库,306617,403.90,2025-07-29T05:48:55,2025-07-29,2025-07-29T22:21:32.718568,2025-07-29T22:21:32.718568,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507299234.json,202507299234.json
377,202507299243,3号仓库,306617,1542.00,2025-07-29T08:26:43,2025-07-29,2025-07-29T22:21:32.720594,2025-07-29T22:21:32.720594,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507299243.json,202507299243.json
378,202507299564,3号仓库,306617,312.80,2025-07-29T08:33:28,2025-07-29,2025-07-29T22:21:32.722837,2025-07-29T22:21:32.722837,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507299564.json,202507299564.json
379,202507299968,3号仓库,306617,331.90,2025-07-29T06:45:46,2025-07-29,2025-07-29T22:21:32.725994,2025-07-29T22:21:32.725994,C:\Point Detection\worker\data\converted_tz\2025-07-29\202507299968.json,202507299968.json
380,250722#91010022,圆苑,306666,1675.00,2025-07-29T06:23:06,2025-07-29,2025-07-29T22:21:32.728485,2025-07-29T22:21:32.728485,C:\Point Detection\worker\data\converted_tz\2025-07-29\250722__HASH__91010022.json,250722__HASH__91010022.json
381,250722#91010035,圆苑,306666,1789.00,2025-07-29T06:23:12,2025-07-29,2025-07-29T22:21:32.730747,2025-07-29T22:21:32.730747,C:\Point Detection\worker\data\converted_tz\2025-07-29\250722__HASH__91010035.json,250722__HASH__91010035.json
382,250722#91010041,圆苑,306666,1666.00,2025-07-29T06:23:16,2025-07-29,2025-07-29T22:21:32.732849,2025-07-29T22:21:32.732849,C:\Point Detection\worker\data\converted_tz\2025-07-29\250722__HASH__91010041.json,250722__HASH__91010041.json
383,250723#91010040,圆苑,306666,2845.00,2025-07-29T06:24:08,2025-07-29,2025-07-29T22:21:32.734880,2025-07-29T22:21:32.734880,C:\Point Detection\worker\data\converted_tz\2025-07-29\250723__HASH__91010040.json,250723__HASH__91010040.json
384,250723#91010058,圆苑,306666,1743.00,2025-07-29T06:24:26,2025-07-29,2025-07-29T22:21:32.736901,2025-07-29T22:21:32.736901,C:\Point Detection\worker\data\converted_tz\2025-07-29\250723__HASH__91010058.json,250723__HASH__91010058.json
385,250723#91010066,圆苑,306666,3159.00,2025-07-29T06:24:22,2025-07-29,2025-07-29T22:21:32.739593,2025-07-29T22:21:32.739593,C:\Point Detection\worker\data\converted_tz\2025-07-29\250723__HASH__91010066.json,250723__HASH__91010066.json
386,250723#91010067,圆苑,306666,1800.00,2025-07-29T06:24:34,2025-07-29,2025-07-29T22:21:32.742421,2025-07-29T22:21:32.742421,C:\Point Detection\worker\data\converted_tz\2025-07-29\250723__HASH__91010067.json,250723__HASH__91010067.json
387,250724#91010047,圆苑,306666,2566.00,2025-07-29T06:25:38,2025-07-29,2025-07-29T22:21:32.744702,2025-07-29T22:21:32.744702,C:\Point Detection\worker\data\converted_tz\2025-07-29\250724__HASH__91010047.json,250724__HASH__91010047.json
388,250724#91010055,圆苑,306666,2175.00,2025-07-29T06:25:48,2025-07-29,2025-07-29T22:21:32.746900,2025-07-29T22:21:32.746900,C:\Point Detection\worker\data\converted_tz\2025-07-29\250724__HASH__91010055.json,250724__HASH__91010055.json
389,250724#91010070,圆苑,306666,3086.00,2025-07-29T06:25:44,2025-07-29,2025-07-29T22:21:32.748930,2025-07-29T22:21:32.748930,C:\Point Detection\worker\data\converted_tz\2025-07-29\250724__HASH__91010070.json,250724__HASH__91010070.json
390,250725#91010043,圆苑,306666,2928.00,2025-07-29T06:27:04,2025-07-29,2025-07-29T22:21:32.751151,2025-07-29T22:21:32.751151,C:\Point Detection\worker\data\converted_tz\2025-07-29\250725__HASH__91010043.json,250725__HASH__91010043.json
391,250725#91010059,圆苑,306666,2663.00,2025-07-29T06:26:52,2025-07-29,2025-07-29T22:21:32.753667,2025-07-29T22:21:32.753667,C:\Point Detection\worker\data\converted_tz\2025-07-29\250725__HASH__91010059.json,250725__HASH__91010059.json
392,250725#91010060,圆苑,306666,2241.00,2025-07-29T06:26:48,2025-07-29,2025-07-29T22:21:32.756375,2025-07-29T22:21:32.756375,C:\Point Detection\worker\data\converted_tz\2025-07-29\250725__HASH__91010060.json,250725__HASH__91010060.json
393,250726#91010006,圆苑,306666,1735.00,2025-07-29T06:28:02,2025-07-29,2025-07-29T22:21:32.759688,2025-07-29T22:21:32.759688,C:\Point Detection\worker\data\converted_tz\2025-07-29\250726__HASH__91010006.json,250726__HASH__91010006.json
394,250726#91010026,圆苑,306666,3756.00,2025-07-29T06:28:12,2025-07-29,2025-07-29T22:21:32.762448,2025-07-29T22:21:32.762448,C:\Point Detection\worker\data\converted_tz\2025-07-29\250726__HASH__91010026.json,250726__HASH__91010026.json
395,250726#91010091,圆苑,306666,6812.00,2025-07-29T06:28:58,2025-07-29,2025-07-29T22:21:32.764902,2025-07-29T22:21:32.764902,C:\Point Detection\worker\data\converted_tz\2025-07-29\250726__HASH__91010091.json,250726__HASH__91010091.json
396,250728#0001,圆苑,306666,635.00,2025-07-29T01:54:16,2025-07-29,2025-07-29T22:21:32.767252,2025-07-29T22:21:32.767252,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0001.json,250728__HASH__0001.json
397,250728#0002,圆苑,306666,816.00,2025-07-29T01:54:16,2025-07-29,2025-07-29T22:21:32.769451,2025-07-29T22:21:32.769451,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0002.json,250728__HASH__0002.json
398,250728#0003,圆苑,306666,368.00,2025-07-29T01:54:16,2025-07-29,2025-07-29T22:21:32.771828,2025-07-29T22:21:32.771828,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0003.json,250728__HASH__0003.json
399,250728#0004,圆苑,306666,561.00,2025-07-29T01:54:16,2025-07-29,2025-07-29T22:21:32.775254,2025-07-29T22:21:32.775254,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0004.json,250728__HASH__0004.json
400,250728#0005,圆苑,306666,688.00,2025-07-29T01:54:16,2025-07-29,2025-07-29T22:21:32.777750,2025-07-29T22:21:32.777750,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0005.json,250728__HASH__0005.json
401,250728#0006,圆苑,306666,826.00,2025-07-29T01:54:18,2025-07-29,2025-07-29T22:21:32.780086,2025-07-29T22:21:32.780086,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0006.json,250728__HASH__0006.json
402,250728#0007,圆苑,306666,273.00,2025-07-29T01:54:18,2025-07-29,2025-07-29T22:21:32.782456,2025-07-29T22:21:32.782456,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0007.json,250728__HASH__0007.json
403,250728#0008,圆苑,306666,105.00,2025-07-29T01:54:18,2025-07-29,2025-07-29T22:21:32.784728,2025-07-29T22:21:32.784728,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0008.json,250728__HASH__0008.json
404,250728#0009,圆苑,306666,574.00,2025-07-29T01:54:18,2025-07-29,2025-07-29T22:21:32.786981,2025-07-29T22:21:32.786981,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0009.json,250728__HASH__0009.json
405,250728#0010,圆苑,306666,1788.00,2025-07-29T01:54:18,2025-07-29,2025-07-29T22:21:32.789533,2025-07-29T22:21:32.789533,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0010.json,250728__HASH__0010.json
406,250728#0011,圆苑,306666,561.00,2025-07-29T01:54:18,2025-07-29,2025-07-29T22:21:32.792370,2025-07-29T22:21:32.792370,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0011.json,250728__HASH__0011.json
407,250728#0012,圆苑,306666,405.00,2025-07-29T01:54:18,2025-07-29,2025-07-29T22:21:32.794591,2025-07-29T22:21:32.794591,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0012.json,250728__HASH__0012.json
408,250728#0013,圆苑,306666,373.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.796812,2025-07-29T22:21:32.796812,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0013.json,250728__HASH__0013.json
409,250728#0014,圆苑,306666,383.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.799266,2025-07-29T22:21:32.799266,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0014.json,250728__HASH__0014.json
410,250728#0015,圆苑,306666,679.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.801184,2025-07-29T22:21:32.801184,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0015.json,250728__HASH__0015.json
411,250728#0016,圆苑,306666,1666.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.803031,2025-07-29T22:21:32.803031,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0016.json,250728__HASH__0016.json
412,250728#0017,圆苑,306666,402.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.805163,2025-07-29T22:21:32.805163,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0017.json,250728__HASH__0017.json
413,250728#0018,圆苑,306666,1021.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.808058,2025-07-29T22:21:32.808058,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0018.json,250728__HASH__0018.json
414,250728#0019,圆苑,306666,338.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.810558,2025-07-29T22:21:32.810558,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0019.json,250728__HASH__0019.json
415,250728#0020,圆苑,306666,356.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.812648,2025-07-29T22:21:32.812648,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0020.json,250728__HASH__0020.json
416,250728#0021,圆苑,306666,368.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.814530,2025-07-29T22:21:32.814530,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0021.json,250728__HASH__0021.json
417,250728#0022,圆苑,306666,361.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.816478,2025-07-29T22:21:32.816478,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0022.json,250728__HASH__0022.json
418,250728#0023,圆苑,306666,558.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.818387,2025-07-29T22:21:32.818387,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0023.json,250728__HASH__0023.json
419,250728#0024,圆苑,306666,736.00,2025-07-29T01:54:20,2025-07-29,2025-07-29T22:21:32.820477,2025-07-29T22:21:32.820477,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0024.json,250728__HASH__0024.json
420,250728#0026,圆苑,306666,172.00,2025-07-29T01:54:22,2025-07-29,2025-07-29T22:21:32.822536,2025-07-29T22:21:32.822536,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0026.json,250728__HASH__0026.json
421,250728#0027,圆苑,306666,356.00,2025-07-29T01:54:22,2025-07-29,2025-07-29T22:21:32.825557,2025-07-29T22:21:32.825557,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0027.json,250728__HASH__0027.json
422,250728#0028,圆苑,306666,931.00,2025-07-29T01:54:22,2025-07-29,2025-07-29T22:21:32.827721,2025-07-29T22:21:32.827721,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0028.json,250728__HASH__0028.json
423,250728#0029,圆苑,306666,603.00,2025-07-29T01:54:22,2025-07-29,2025-07-29T22:21:32.829664,2025-07-29T22:21:32.829664,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0029.json,250728__HASH__0029.json
424,250728#0030,圆苑,306666,425.00,2025-07-29T01:54:22,2025-07-29,2025-07-29T22:21:32.831512,2025-07-29T22:21:32.831512,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0030.json,250728__HASH__0030.json
425,250728#0031,圆苑,306666,972.00,2025-07-29T01:54:22,2025-07-29,2025-07-29T22:21:32.833406,2025-07-29T22:21:32.833406,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0031.json,250728__HASH__0031.json
426,250728#0032,圆苑,306666,755.00,2025-07-29T01:54:24,2025-07-29,2025-07-29T22:21:32.835657,2025-07-29T22:21:32.835657,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0032.json,250728__HASH__0032.json
427,250728#0033,圆苑,306666,356.00,2025-07-29T01:54:24,2025-07-29,2025-07-29T22:21:32.837371,2025-07-29T22:21:32.837371,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0033.json,250728__HASH__0033.json
428,250728#0034,圆苑,306666,454.00,2025-07-29T01:54:24,2025-07-29,2025-07-29T22:21:32.839535,2025-07-29T22:21:32.839535,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0034.json,250728__HASH__0034.json
429,250728#0035,圆苑,306666,159.00,2025-07-29T01:54:24,2025-07-29,2025-07-29T22:21:32.842287,2025-07-29T22:21:32.842287,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0035.json,250728__HASH__0035.json
430,250728#0036,圆苑,306666,356.00,2025-07-29T01:54:24,2025-07-29,2025-07-29T22:21:32.845231,2025-07-29T22:21:32.845231,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0036.json,250728__HASH__0036.json
431,250728#0037,圆苑,306666,688.00,2025-07-29T01:54:24,2025-07-29,2025-07-29T22:21:32.851290,2025-07-29T22:21:32.851290,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0037.json,250728__HASH__0037.json
432,250728#0038,圆苑,306666,416.00,2025-07-29T01:54:24,2025-07-29,2025-07-29T22:21:32.854632,2025-07-29T22:21:32.854632,C:\Point Detection\worker\data\converted_tz\2025-07-29\250728__HASH__0038.json,250728__HASH__0038.json
